order_item_id,order_id,r_id,f_id,price,quantity,line_amount
774,356,126700,fd547123,163,1,163
775,357,558086,fd150735,150,1,150
776,357,558086,fd1005049,77,1,77
777,357,558086,fd63564,209,1,209
778,358,127364,fd56159,164,2,328
779,358,127364,fd881773,325,1,325
780,358,127364,fd519911,301,1,301
781,359,420837,fd556723,215,1,215
782,359,420837,fd199044,249,1,249
783,360,449704,fd54558,61,3,183
784,360,449704,fd840415,65,1,65
785,360,449704,fd54558,61,2,122
786,360,449704,fd294709,112,1,112
787,361,333677,fd888876,132,1,132
788,362,246165,fd102155,130,1,130
789,362,246165,fd949184,310,1,310
790,363,137655,fd133280,226,2,452
791,363,137655,fd98931,203,1,203
792,363,137655,fd607148,133,1,133
793,364,262680,fd217941,346,1,346
794,364,262680,fd130227,319,1,319
795,364,262680,fd217941,346,1,346
796,365,414258,fd1008440,263,1,263
797,366,263409,fd135333,69,1,69
798,366,263409,fd131295,112,1,112
799,367,424729,fd776997,180,1,180
800,368,391128,fd611916,56,1,56
801,368,391128,fd464623,125,1,125
802,368,391128,fd164011,174,1,174
803,368,391128,fd308564,61,1,61
804,368,391128,fd730700,147,1,147
805,369,382375,fd285809,100,1,100
806,369,382375,fd285809,100,1,100
807,369,382375,fd939102,91,1,91
808,370,357428,fd500752,209,1,209
809,370,357428,fd781272,78,1,78
810,370,357428,fd436291,92,1,92
811,370,357428,fd133617,112,1,112
812,370,357428,fd456901,93,3,279
813,371,54623,fd417419,315,1,315
814,371,54623,fd306763,101,1,101
815,372,306332,fd818252,46,1,46
816,372,306332,fd612577,48,1,48
817,373,58732,fd691610,98,1,98
818,373,58732,fd380277,100,1,100
819,374,402127,fd108815,112,2,224
820,375,453877,fd653171,254,1,254
821,375,453877,fd952509,334,1,334
822,375,453877,fd422674,149,1,149
823,375,453877,fd538390,189,1,189
824,375,453877,fd422674,149,1,149
825,375,453877,fd952509,334,1,334
826,376,542364,fd391282,120,1,120
827,377,537745,fd477048,53,1,53
828,378,110303,fd143649,259,1,259
829,378,110303,fd621012,334,2,668
830,379,65851,fd455294,299,1,299
831,380,316580,fd801736,40,1,40
832,380,316580,fd563577,87,1,87
833,380,316580,fd1031483,56,3,168
834,381,563232,fd1721,110,1,110
835,382,10817,fd1016390,141,2,282
836,382,10817,fd764740,202,1,202
837,382,10817,fd1016390,141,1,141
838,383,98352,fd863333,76,1,76
839,383,98352,fd250437,163,1,163
840,383,98352,fd863333,76,1,76
841,384,170555,fd720690,55,2,110
842,384,170555,fd896022,93,1,93
843,385,385076,fd387761,51,1,51
844,386,119363,fd692702,63,2,126
845,386,119363,fd372735,105,1,105
846,387,238203,fd128221,123,1,123
847,388,342663,fd865542,219,1,219
848,389,373846,fd871651,100,1,100
849,390,42153,fd827943,100,1,100
850,391,340129,fd780561,80,1,80
851,391,340129,fd143255,121,1,121
852,392,511255,fd910335,280,2,560
853,392,511255,fd251234,305,1,305
854,392,511255,fd153442,278,1,278
855,393,510961,fd886716,196,1,196
856,393,510961,fd958452,163,1,163
857,393,510961,fd141275,138,3,414
858,393,510961,fd492851,208,1,208
859,394,274261,fd131978,70,1,70
860,394,274261,fd437887,61,1,61
861,395,69138,fd9219,296,1,297
862,396,392591,fd177141,642,1,642
863,396,392591,fd575129,656,1,656
864,397,426931,fd411707,78,2,156
865,397,426931,fd662041,96,1,96
866,397,426931,fd659707,126,1,126
867,398,127195,fd901,275,1,275
868,398,127195,fd88600,210,1,210
869,399,69860,fd683448,177,1,177
870,400,339945,fd245952,151,1,151
871,400,339945,fd910823,294,1,294
872,401,525042,fd422826,149,1,149
873,401,525042,fd23516,109,1,109
874,401,525042,fd320384,210,1,210
875,401,525042,fd422813,140,1,140
876,401,525042,fd422812,149,1,149
877,402,124198,fd329347,394,2,788
878,402,124198,fd989433,300,1,300
879,402,124198,fd665403,355,1,355
880,403,466798,fd406520,143,1,143
881,403,466798,fd464978,170,1,170
882,404,67633,fd76098,98,1,98
883,405,481506,fd508503,109,1,109
884,406,111006,fd490803,177,1,177
885,407,355888,fd292621,109,1,109
886,408,447124,fd1020710,309,1,309
887,409,69061,fd1007571,202,1,202
888,409,69061,fd1011626,214,1,214
889,410,130193,fd48468,195,1,195
890,410,130193,fd103796,315,1,315
891,410,130193,fd101858,155,1,155
892,411,68521,fd126708,135,2,270
893,411,68521,fd921484,112,1,112
894,411,68521,fd890043,53,1,53
895,412,82818,fd874759,78,1,78
896,413,573915,fd409839,160,1,160
897,413,573915,fd860797,88,1,88
898,413,573915,fd370884,255,1,255
899,413,573915,fd409839,160,1,160
900,414,237562,fd222713,74,1,74
901,414,237562,fd897027,104,1,104
902,414,237562,fd494747,38,2,76
903,415,106660,fd128137,179,1,179
904,416,47488,fd70274,306,1,306
905,416,47488,fd70274,306,1,306
906,417,250072,fd680523,139,1,139
907,418,364054,fd67044,99,2,198
908,418,364054,fd212637,230,2,460
909,419,41035,fd634869,253,1,253
910,420,128464,fd8402,68,2,136
911,420,128464,fd8402,68,2,136
912,420,128464,fd8402,68,1,68
913,421,394934,fd260683,80,1,80
914,421,394934,fd817500,58,1,58
915,421,394934,fd352403,114,2,228
916,422,308616,fd240170,64,1,64
917,422,308616,fd9307,146,1,146
918,423,472828,fd402099,112,1,112
919,424,114210,fd459309,109,1,109
920,424,114210,fd77437,104,2,208
921,424,114210,fd674650,64,3,192
922,425,473261,fd483320,126,1,126
923,425,473261,fd863457,84,1,84
924,425,473261,fd836635,99,1,99
925,426,507787,fd351549,64,3,192
926,426,507787,fd85952,72,1,72
927,427,235282,fd947878,159,1,159
928,428,185063,fd396637,157,1,157
929,428,185063,fd174331,197,1,197
930,428,185063,fd514146,206,3,618
931,429,324604,fd57810,63,2,126
932,429,324604,fd614379,126,1,126
933,429,324604,fd732120,117,1,117
934,430,91834,fd706761,43,1,43
935,430,91834,fd419918,46,1,46
936,430,91834,fd386764,65,3,195
937,430,91834,fd386764,65,1,65
938,430,91834,fd706761,43,1,43
939,431,454561,fd230693,48,1,48
940,432,389457,fd1218,112,1,112
941,432,389457,fd386382,246,1,246
942,432,389457,fd386372,189,1,189
943,433,123546,fd570450,184,1,184
944,433,123546,fd920937,154,1,154
945,433,123546,fd274369,249,1,249
946,433,123546,fd574167,226,1,226
947,434,389835,fd121933,100,1,100
948,434,389835,fd332713,156,1,156
949,435,293513,fd3998,145,1,145
950,435,293513,fd3963,320,1,320
951,435,293513,fd2624,350,1,350
952,436,551719,fd828396,70,1,70
953,436,551719,fd165789,101,1,101
954,437,292262,fd98682,358,3,1074
955,438,266275,fd922992,118,1,118
956,438,266275,fd437985,75,1,75
957,438,266275,fd606197,74,1,74
958,439,226190,fd703296,100,1,100
959,439,226190,fd703286,130,1,130
960,439,226190,fd13492,140,1,140
961,439,226190,fd4974,100,1,100
962,440,562020,fd37868,130,1,130
963,441,387356,fd36494,202,2,404
964,442,543171,fd669668,84,1,84
965,442,543171,fd903400,101,1,101
966,442,543171,fd669668,84,1,84
967,442,543171,fd797921,134,1,134
968,443,31195,fd957418,849,1,849
969,444,42397,fd520109,176,1,176
970,444,42397,fd158589,70,1,70
971,444,42397,fd1038444,147,1,147
972,444,42397,fd158589,70,1,70
973,445,552462,fd966807,163,1,163
974,446,150298,fd208668,231,1,231
975,446,150298,fd208668,231,2,462
976,447,38127,fd236531,338,1,338
977,447,38127,fd888824,445,1,445
978,448,361382,fd734545,155,1,155
979,449,566538,fd20220,164,1,164
980,449,566538,fd339304,169,1,169
981,449,566538,fd922792,310,1,310
982,450,42037,fd722870,272,1,272
983,451,528997,fd918416,180,1,180
984,451,528997,fd918414,180,1,180
985,452,64776,fd370484,165,1,165
986,453,51283,fd209180,100,1,100
987,453,51283,fd605306,247,3,741
988,454,442044,fd1046421,177,1,177
989,454,442044,fd858212,127,1,127
990,455,548651,fd214837,117,1,117
991,456,385130,fd640705,133,1,133
992,457,46024,fd54285,144,1,144
993,457,46024,fd603163,80,1,80
994,458,375292,fd178833,170,1,170
995,458,375292,fd692529,138,1,138
996,459,478410,fd644200,287,1,287
997,459,478410,fd373120,300,1,300
998,460,90079,fd668602,131,1,131
999,460,90079,fd931079,114,1,114
1000,460,90079,fd771756,148,1,148
1001,461,521007,fd88936,240,1,240
1002,461,521007,fd380458,334,1,334
1003,462,4064,fd274012,187,1,187
1004,463,420026,fd950482,101,1,101
1005,464,381380,fd624255,114,1,114
1006,464,381380,fd983823,170,2,340
1007,464,381380,fd498744,62,1,62
1008,465,401500,fd389536,183,1,183
1009,466,442061,fd541588,164,1,164
1010,466,442061,fd103516,118,1,118
1011,467,508177,fd801323,82,1,82
1012,467,508177,fd798628,81,1,81
1013,468,334321,fd742307,152,2,304
1014,468,334321,fd853850,247,1,247
1015,469,484363,fd98071,153,1,153
1016,470,423959,fd240113,311,2,622
1017,471,140285,fd56277,230,1,230
1018,471,140285,fd56255,70,1,70
1019,471,140285,fd56260,80,1,80
1020,471,140285,fd10260,40,1,40
1021,471,140285,fd56253,65,3,195
1022,472,513129,fd115858,62,2,124
1023,472,513129,fd903805,64,1,64
1024,472,513129,fd738324,38,1,38
1025,473,336041,fd49012,65,1,65
1026,473,336041,fd194678,87,1,87
1027,473,336041,fd140523,54,1,54
1028,473,336041,fd49012,65,1,65
1029,474,265487,fd877686,72,1,72
1030,474,265487,fd814970,66,1,66
1031,475,95762,fd400308,73,1,73
1032,475,95762,fd400308,73,1,73
1033,475,95762,fd43009,119,1,119
1034,476,410295,fd288742,42,1,42
1035,476,410295,fd515424,20,2,40
1036,476,410295,fd168884,24,1,24
1037,477,395801,fd12526,69,1,69
1038,477,395801,fd157815,69,2,138
1039,478,132105,fd783283,55,1,55
1040,478,132105,fd384602,93,2,186
1041,478,132105,fd32806,95,1,95
1042,479,47099,fd320595,88,3,264
1043,480,229738,fd449797,236,1,236
1044,480,229738,fd140942,287,1,287
1045,480,229738,fd449797,236,1,236
1046,480,229738,fd567664,363,1,363
1047,481,90035,fd63554,178,1,178
1048,481,90035,fd494094,477,1,477
1049,482,418196,fd912449,110,1,110
1050,483,17874,fd559471,197,1,197
1051,484,147244,fd10282,400,1,400
1052,484,147244,fd216006,50,1,50
1053,484,147244,fd329,65,1,65
1054,485,209601,fd236160,274,1,274
1055,486,314705,fd760,70,1,70
1056,486,314705,fd831061,162,2,324
1057,487,336094,fd656175,68,1,68
1058,487,336094,fd656175,68,1,68
1059,488,486426,fd955816,133,2,266
1060,488,486426,fd524086,65,1,65
1061,488,486426,fd629500,113,1,113
1062,489,453744,fd450450,114,1,114
1063,489,453744,fd52536,126,1,126
1064,489,453744,fd241675,75,2,150
1065,489,453744,fd930657,146,1,146
1066,489,453744,fd612735,159,1,159
1067,490,146705,fd707659,78,1,78
1068,491,92998,fd5970,150,1,150
1069,491,92998,fd3958,270,1,270
1070,491,92998,fd18634,125,1,125
1071,491,92998,fd818,150,1,150
1072,491,92998,fd592707,50,1,50
1073,492,498071,fd377219,161,2,322
1074,493,439875,fd897857,93,2,186
1075,494,481050,fd260813,104,1,104
1076,494,481050,fd630143,173,1,173
1077,495,328017,fd739833,109,1,109
1078,495,328017,fd993257,199,1,199
1079,495,328017,fd112907,196,1,196
1080,496,157939,fd834777,210,1,210
1081,496,157939,fd739540,109,3,327
1082,496,157939,fd178464,229,1,229
1083,497,439202,fd274426,101,1,101
1084,498,470212,fd701852,137,1,137
1085,499,543377,fd435525,163,1,163
1086,499,543377,fd828592,179,1,179
1087,500,328828,fd353339,179,1,179
1088,500,328828,fd368545,104,1,104
1089,500,328828,fd153132,103,1,103
1090,501,115678,fd581262,111,1,111
1091,501,115678,fd735409,133,2,266
1092,502,503136,fd1669,209,3,627
1093,502,503136,fd831544,139,2,278
1094,502,503136,fd402972,65,1,65
1095,503,411024,fd810558,79,1,79
1096,503,411024,fd874044,42,1,42
1097,503,411024,fd245947,131,1,131
1098,503,411024,fd352539,77,1,77
1099,503,411024,fd884081,106,1,106
1100,504,573527,fd83656,222,3,666
1101,504,573527,fd165239,163,1,163
1102,504,573527,fd782300,169,1,169
1103,504,573527,fd193505,254,1,254
1104,505,316929,fd57547,86,2,172
1105,505,316929,fd427161,185,1,185
1106,505,316929,fd427824,207,1,207
1107,506,20941,fd3185,259,1,259
1108,506,20941,fd3185,259,1,259
1109,507,48275,fd823408,108,1,108
1110,507,48275,fd751568,53,2,106
1111,508,421739,fd540819,192,2,384
1112,508,421739,fd448713,134,1,134
1113,509,219069,fd922548,119,1,119
1114,509,219069,fd87341,94,1,94
1115,510,194005,fd818472,55,1,55
1116,510,194005,fd195003,10,3,30
1117,510,194005,fd818464,45,1,45
1118,510,194005,fd993655,25,2,50
1119,511,476547,fd1018090,196,1,196
1120,511,476547,fd758602,170,1,170
1121,512,290553,fd429099,122,1,122
1122,512,290553,fd429099,122,1,122
1123,512,290553,fd565475,161,1,161
1124,513,159052,fd837325,334,1,334
1125,513,159052,fd691549,216,1,216
1126,513,159052,fd551964,334,1,334
1127,514,35278,fd769237,348,1,348
1128,514,35278,fd455518,540,1,540
1129,515,181447,fd320672,112,1,112
1130,515,181447,fd320672,112,1,112
1131,515,181447,fd860788,51,1,51
1132,515,181447,fd236054,76,1,76
1133,515,181447,fd401156,94,2,188
1134,516,363664,fd853993,119,1,119
1135,517,475734,fd19629,106,1,106
1136,517,475734,fd464132,176,1,176
1137,517,475734,fd712819,142,1,142
1138,518,549452,fd126521,95,2,190
1139,518,549452,fd106995,139,1,139
1140,518,549452,fd69340,64,3,192
1141,518,549452,fd435908,137,1,137
1142,519,245456,fd5699,165,1,165
1143,520,52911,fd257360,120,1,120
1144,521,308352,fd921772,212,1,212
1145,521,308352,fd617287,167,1,167
1146,522,59002,fd146797,235,2,470
1147,522,59002,fd456766,355,1,355
1148,522,59002,fd103519,257,1,257
1149,522,59002,fd1026855,183,1,183
1150,522,59002,fd103519,257,1,257
1151,522,59002,fd146797,235,2,470
1152,523,515420,fd516595,205,2,410
1153,523,515420,fd783612,86,1,86
1154,524,214083,fd142499,88,1,88
1155,525,239124,fd440482,130,1,130
1156,525,239124,fd828321,132,1,132
1157,526,551034,fd468714,235,1,235
1158,527,549347,fd373763,131,1,131
1159,527,549347,fd132428,100,1,100
1160,528,175026,fd122639,79,1,79
1161,529,404078,fd779299,105,1,105
1162,529,404078,fd469567,222,1,222
1163,529,404078,fd6447,135,1,135
1164,529,404078,fd6447,135,2,270
1165,530,522135,fd1013312,172,1,172
1166,531,361094,fd81699,649,1,649
1167,531,361094,fd77805,48,1,48
1168,532,565558,fd541598,73,1,73
1169,532,565558,fd541598,73,1,73
1170,533,544376,fd1004879,197,1,197
1171,533,544376,fd39357,191,1,191
1172,534,44119,fd307728,238,1,238
1173,534,44119,fd200784,165,1,165
1174,535,565443,fd819363,44,1,44
1175,536,252391,fd373489,52,1,52
1176,536,252391,fd801664,34,1,34
1177,537,43190,fd535497,109,1,109
1178,538,421289,fd334984,58,1,58
1179,538,421289,fd341770,94,1,94
1180,539,83682,fd134692,264,3,792
1181,539,83682,fd543807,204,2,408
1182,539,83682,fd543807,204,1,204
1183,539,83682,fd185396,273,2,546
1184,540,35715,fd319958,401,2,802
1185,540,35715,fd811289,139,1,139
1186,541,456157,fd305252,209,1,209
1187,541,456157,fd171072,176,1,176
1188,541,456157,fd886106,245,1,245
1189,541,456157,fd778875,179,3,537
1190,542,198441,fd53821,55,1,55
1191,543,181157,fd221019,308,1,308
1192,543,181157,fd833044,289,1,289
1193,543,181157,fd859489,168,1,168
1194,544,203605,fd7468,72,2,144
1195,544,203605,fd800155,53,2,106
1196,545,398284,fd846418,74,1,74
1197,545,398284,fd967438,47,1,47
1198,545,398284,fd115007,54,1,54
1199,545,398284,fd967438,47,1,47
1200,545,398284,fd912208,88,1,88
1201,545,398284,fd115007,54,1,54
1202,546,499734,fd663748,192,3,576
1203,546,499734,fd716658,199,2,398
1204,547,523645,fd476970,196,1,196
1205,547,523645,fd342321,145,1,145
1206,548,284683,fd896607,506,1,506
1207,548,284683,fd567822,904,2,1808
1208,549,100714,fd104256,78,1,78
1209,549,100714,fd104256,78,1,78
1210,550,323605,fd71,70,1,70
1211,550,323605,fd794958,196,1,196
1212,550,323605,fd141900,125,1,125
1213,550,323605,fd71,70,1,70
1214,551,320822,fd44212,236,1,236
1215,551,320822,fd176018,105,2,210
1216,551,320822,fd884686,209,1,209
1217,551,320822,fd299620,78,1,78
1218,552,466733,fd5231,75,1,75
1219,552,466733,fd927718,65,1,65
1220,553,479193,fd655249,100,1,100
1221,554,147460,fd1794,285,1,285
1222,554,147460,fd41124,183,1,183
1223,555,559813,fd10542,89,3,267
1224,556,62074,fd1034857,139,1,139
1225,556,62074,fd374078,159,1,159
1226,556,62074,fd956975,78,1,78
1227,557,58751,fd502493,192,1,192
1228,558,402957,fd601739,207,1,207
1229,559,503373,fd183394,202,1,202
1230,560,454182,fd216108,116,1,116
1231,560,454182,fd320128,94,1,94
1232,561,493044,fd575896,87,1,87
1233,561,493044,fd497066,78,1,78
1234,562,97135,fd1017236,359,1,359
1235,562,97135,fd613213,183,1,183
1236,563,547683,fd573149,196,1,196
1237,563,547683,fd572230,201,1,201
1238,564,256018,fd87650,75,1,75
1239,564,256018,fd340080,113,1,113
1240,564,256018,fd636248,74,1,74
1241,564,256018,fd972832,122,1,122
1242,564,256018,fd895096,64,1,64
1243,564,256018,fd879057,116,1,116
1244,565,344761,fd675070,187,3,561
1245,565,344761,fd675070,187,1,187
1246,565,344761,fd760857,218,3,654
1247,566,86787,fd471906,53,3,159
1248,566,86787,fd426225,54,1,54
1249,566,86787,fd275246,78,1,78
1250,567,223409,fd1047570,308,1,308
1251,567,223409,fd1047570,308,1,308
1252,568,109746,fd683204,56,2,112
1253,568,109746,fd683204,56,1,56
1254,569,341572,fd135545,159,1,159
1255,570,543765,fd597596,231,1,231
1256,570,543765,fd824021,264,1,264
1257,571,267174,fd491479,569,1,569
1258,571,267174,fd49817,455,3,1365
1259,571,267174,fd845379,546,1,546
1260,571,267174,fd454440,239,1,239
1261,572,414150,fd204520,91,1,91
1262,572,414150,fd303,128,2,256
1263,573,447144,fd1038453,199,1,199
1264,573,447144,fd1040462,209,1,209
1265,573,447144,fd681,209,1,209
1266,574,365575,fd278898,118,1,118
1267,575,37825,fd948100,190,2,380
1268,575,37825,fd948100,190,1,190
1269,576,443866,fd808257,146,1,146
1270,576,443866,fd632773,84,1,84
1271,577,136902,fd1040502,64,1,64
1272,577,136902,fd466897,129,2,258
1273,577,136902,fd466897,129,1,129
1274,578,124208,fd696487,104,1,104
1275,579,88755,fd852066,392,2,784
1276,580,556668,fd254513,78,2,156
1277,581,94422,fd911793,162,2,324
1278,581,94422,fd893521,81,1,81
1279,581,94422,fd354492,148,1,148
1280,581,94422,fd893521,81,1,81
1281,582,55748,fd138033,152,1,152
1282,582,55748,fd531027,214,3,642
1283,583,543066,fd418452,151,2,302
1284,584,336164,fd90622,141,1,141
1285,585,138012,fd363355,267,1,267
1286,585,138012,fd264201,110,1,110
1287,585,138012,fd809242,232,1,232
1288,586,42244,fd798645,260,1,260
1289,586,42244,fd798645,260,1,260
1290,587,430901,fd220483,82,2,164
1291,588,208175,fd247649,177,1,177
1292,588,208175,fd247649,177,2,354
1293,589,154852,fd596218,180,1,180
1294,589,154852,fd122965,88,1,88
1295,590,63381,fd196585,189,1,189
1296,591,574811,fd826665,318,1,318
1297,591,574811,fd1004666,130,1,130
1298,592,481730,fd508811,234,1,234
1299,592,481730,fd508811,234,1,234
1300,593,5290,fd266325,74,1,74
1301,594,206851,fd127249,130,1,130
1302,594,206851,fd8062,164,1,164
1303,594,206851,fd127249,130,2,260
1304,595,41128,fd727036,64,1,64
1305,595,41128,fd36471,131,1,131
1306,595,41128,fd664670,70,1,70
1307,596,326390,fd567657,192,1,192
1308,597,147455,fd47222,235,1,235
1309,597,147455,fd916474,189,1,189
1310,597,147455,fd10469,50,1,50
1311,598,524742,fd44130,215,1,215
1312,598,524742,fd44147,110,1,110
1313,598,524742,fd44139,40,1,40
1314,598,524742,fd669328,195,1,195
1315,599,541792,fd62129,247,1,247
1316,599,541792,fd630711,214,1,214
1317,599,541792,fd111138,221,1,221
1318,599,541792,fd123988,336,1,336
1319,600,344203,fd1044378,161,1,161
1320,601,261243,fd4787,221,1,221
1321,602,422469,fd225049,235,1,235
1322,602,422469,fd102802,87,1,87
1323,602,422469,fd155125,200,1,200
1324,602,422469,fd854446,105,1,105
1325,602,422469,fd551857,211,1,211
1326,602,422469,fd155125,200,1,200
1327,603,348970,fd181370,173,1,173
1328,604,568031,fd778649,115,1,115
1329,605,11160,fd72709,244,1,244
1330,606,260499,fd4066,105,1,105
1331,607,386272,fd41938,79,1,79
1332,607,386272,fd290364,151,1,151
1333,608,380461,fd3801,133,1,133
1334,609,128157,fd860906,253,1,253
1335,609,128157,fd1006508,145,1,145
1336,609,128157,fd932411,251,1,251
1337,610,98902,fd30397,37,2,74
1338,610,98902,fd152725,90,1,90
1339,611,247652,fd43599,110,1,110
1340,611,247652,fd248915,90,1,90
1341,611,247652,fd278173,80,1,80
1342,611,247652,fd43526,90,3,270
1343,612,343743,fd365501,226,1,226
1344,612,343743,fd708777,153,1,153
1345,613,384872,fd195301,96,1,96
1346,614,512989,fd24985,635,1,635
1347,615,1708,fd23078,80,1,80
1348,615,1708,fd319339,95,1,95
1349,615,1708,fd23078,80,1,80
1350,616,287605,fd163984,52,1,52
1351,616,287605,fd710224,154,1,154
1352,616,287605,fd406932,107,1,107
1353,616,287605,fd710224,154,1,154
1354,617,190623,fd1037937,217,1,217
1355,617,190623,fd643177,91,1,91
1356,617,190623,fd857163,105,1,105
1357,618,157468,fd457276,127,1,127
1358,618,157468,fd786381,115,1,115
