order_id,order_timestamp,order_date,user_id,r_id,restaurant_city,cuisine,items_count,sales_qty,subtotal,discount,delivery_fee,gst,sales_amount,currency,payment_method,order_status,customer_rating,delivery_time_min
170,2025-03-08 19:41:18,2025-03-08,14566,510823,"Perambur,Chennai","Lebanese,Chinese",4,6,1450,0,20,72,1542,INR,UPI,Delivered,5.0,20.0
171,2025-12-14 06:14:08,2025-12-14,22667,14670,"Velachery,Chennai","Biryani,Chettinad",1,1,163,0,20,8,191,INR,Wallet,Cancelled,,
172,2024-07-17 19:05:29,2024-07-17,48208,150823,"MVP Colony,Vizag",Beverages,4,8,825,100,35,41,801,INR,COD,Delivered,4.0,36.0
173,2024-06-08 11:07:17,2024-06-08,814,518304,"Majestic,Bangalore","Indian,Italian",1,2,224,75,0,11,160,INR,Card,Delivered,5.0,11.0
174,2025-01-27 19:49:42,2025-01-27,82320,415123,"Vasant Kunj,Delhi",North Indian,1,1,58,9,0,3,52,INR,UPI,Cancelled,,
175,2025-12-22 21:31:22,2025-12-22,33787,486588,"Governorpet,Vijayawada",Sweets,2,3,493,0,20,25,538,INR,UPI,Delivered,4.0,33.0
176,2025-03-07 14:52:48,2025-03-07,58347,305451,Kolhapur,"Tibetan,Beverages",4,4,297,61,15,15,266,INR,Wallet,Delivered,3.0,17.0
177,2025-09-13 06:19:28,2025-09-13,65022,329229,Allahabad,"Biryani,North Indian",3,4,400,0,35,20,455,INR,COD,Delivered,,36.0
178,2025-12-26 21:14:37,2025-12-26,72859,123411,"Ambattur,Chennai","North Indian,South Indian",2,2,290,93,35,14,246,INR,Card,Delivered,,39.0
179,2024-09-23 13:26:37,2024-09-23,12938,317680,"Rajarhat,Kolkata","Bengali,Thalis",2,2,438,0,49,22,509,INR,Card,Refunded,,
180,2025-03-12 20:55:52,2025-03-12,38459,253701,Meerut,"Bakery,Sweets",2,3,528,0,15,26,569,INR,UPI,Cancelled,,
181,2024-01-29 15:53:05,2024-01-29,16916,357912,"George Town,Chennai","American,Snacks",2,2,344,93,35,17,303,INR,Card,Delivered,4.0,53.0
182,2024-03-19 14:56:17,2024-03-19,15464,193476,"Kirti Nagar,Delhi","Snacks,North Indian",3,3,550,0,0,28,578,INR,UPI,Delivered,,24.0
183,2025-08-30 22:01:42,2025-08-30,55472,559370,"Madhapur,Hyderabad",Beverages,4,4,323,46,15,16,308,INR,COD,Cancelled,,
184,2025-06-13 12:39:54,2025-06-13,71541,302079,Aligarh,"Desserts,Ice Cream",2,3,300,118,15,15,212,INR,UPI,Delivered,,27.0
185,2026-04-15 23:38:26,2026-04-15,89334,432505,"Wagholi,Pune","Snacks,Indian",2,2,259,0,0,13,272,INR,UPI,Delivered,,55.0
186,2024-12-10 10:32:04,2024-12-10,75513,409321,"NSP,Delhi","Lebanese,Chinese",2,2,178,66,25,9,146,INR,NetBanking,Refunded,,
187,2026-01-18 13:11:58,2026-01-18,92741,16655,"Banjara Hills,Hyderabad","Biryani,Mughlai",1,1,367,145,15,18,255,INR,Wallet,Delivered,,33.0
188,2025-10-20 16:57:45,2025-10-20,45800,364881,Vellore,Beverages,4,4,224,0,15,11,250,INR,Card,Delivered,4.0,54.0
189,2024-09-21 17:46:31,2024-09-21,17062,231990,"Zirakpur,Chandigarh","Beverages,Snacks",1,1,147,0,20,7,174,INR,Card,Delivered,4.0,23.0
190,2025-05-25 17:31:52,2025-05-25,6232,23081,"Fort Colaba,Mumbai","Italian,Continental",4,6,4691,575,35,235,4386,INR,Card,Delivered,,33.0
191,2024-06-06 13:06:51,2024-06-06,54900,34714,"Warje,Pune","North Indian,South Indian",1,1,253,0,35,13,301,INR,Card,Delivered,,28.0
192,2025-03-23 19:46:46,2025-03-23,755,414550,Azamgarh,"North Indian,Desserts",1,1,250,73,15,12,204,INR,COD,Delivered,,30.0
193,2025-08-22 12:30:02,2025-08-22,81124,371601,"Wagholi,Pune","North Indian,Biryani",3,5,1364,0,35,68,1467,INR,Wallet,Delivered,,30.0
194,2026-02-15 13:27:21,2026-02-15,89556,196725,Raiganj,"North Indian,Chinese",1,2,888,0,35,44,967,INR,Wallet,Delivered,4.0,20.0
195,2024-01-04 12:25:59,2024-01-04,58847,387015,Kakinada,Chinese,6,9,1765,0,25,88,1878,INR,Wallet,Delivered,5.0,41.0
196,2024-05-21 10:54:17,2024-05-21,33431,62320,"Uttam Nagar,Delhi","North Indian,Mughlai",2,2,468,169,15,23,337,INR,Wallet,Delivered,4.0,31.0
197,2026-02-20 22:16:33,2026-02-20,4281,60585,"Perambur,Chennai",South Indian,2,3,251,84,20,13,200,INR,Card,Delivered,2.0,38.0
198,2024-08-21 19:22:40,2024-08-21,56732,375775,"Medavakkam,Chennai","Chinese,Biryani",2,2,420,0,0,21,441,INR,UPI,Delivered,,20.0
199,2024-08-08 11:05:24,2024-08-08,23216,442642,"Dwarka Nagar,Vizag","Indian,Biryani",1,1,147,0,35,7,189,INR,COD,Delivered,,22.0
200,2025-04-30 20:36:12,2025-04-30,29509,435962,"Hatibagan,Kolkata","North Indian,Barbecue",1,1,428,0,0,21,449,INR,UPI,Delivered,4.0,26.0
201,2025-08-10 14:14:51,2025-08-10,45421,323659,"Rohini,Delhi",Pizzas,3,5,818,0,0,41,859,INR,UPI,Delivered,,21.0
202,2025-01-12 22:08:33,2025-01-12,63274,244113,Aligarh,Indian,4,7,815,0,0,41,856,INR,Card,Delivered,,19.0
203,2024-11-30 12:02:15,2024-11-30,40988,573203,Bhopal,"Chinese,North Indian",3,5,670,0,20,34,724,INR,Card,Delivered,,49.0
204,2025-10-12 22:10:41,2025-10-12,38354,291861,"Old Palasia,Indore",Arabian,1,1,156,0,0,8,164,INR,COD,Delivered,5.0,26.0
205,2025-02-17 10:51:09,2025-02-17,10208,206764,Kundapura,"South Indian,North Indian",5,5,851,0,35,43,929,INR,COD,Delivered,5.0,27.0
206,2024-09-02 23:03:32,2024-09-02,62029,503759,"Whitefield,Bangalore","Snacks,Fast Food",2,2,369,142,20,18,265,INR,COD,Delivered,,34.0
207,2025-10-01 19:48:30,2025-10-01,25559,423685,"Pimple Saudagar,Pune","North Indian,Maharashtrian",2,2,220,88,15,11,158,INR,COD,Delivered,4.0,28.0
208,2024-07-30 15:30:46,2024-07-30,59360,21130,"Baner,Pune","South Indian,Chinese",2,4,160,36,49,8,181,INR,UPI,Delivered,5.0,37.0
209,2025-06-01 14:51:59,2025-06-01,79748,371935,"Annanagar,Chennai",Paan,2,2,361,92,35,18,322,INR,UPI,Delivered,3.0,31.0
210,2026-05-09 20:24:02,2026-05-09,27587,521740,"Dilshad Gardens,Delhi","Indian,Snacks",3,4,1028,0,35,51,1114,INR,Card,Delivered,,35.0
211,2024-09-14 22:24:12,2024-09-14,32094,220196,"Perambur,Chennai","Continental,North Indian",1,1,63,17,0,3,49,INR,UPI,Delivered,,39.0
212,2024-09-12 09:59:32,2024-09-12,41676,336063,"Banjara Hills,Hyderabad","Snacks,Indian",1,1,158,38,20,8,148,INR,UPI,Delivered,3.0,32.0
213,2026-04-24 15:53:22,2026-04-24,29164,48663,"Yelahanka,Bangalore","Chinese,Mughlai",1,1,261,0,25,13,299,INR,Card,Cancelled,,
214,2024-09-30 12:16:01,2024-09-30,12028,256254,"Rajouri Garden,Delhi","American,Snacks",2,2,545,0,25,27,597,INR,Card,Delivered,4.0,36.0
215,2026-02-19 23:58:59,2026-02-19,8528,119758,Ranchi,"Tandoor,Mughlai",5,6,942,0,0,47,989,INR,COD,Delivered,,42.0
216,2026-05-15 14:33:21,2026-05-15,13886,351480,"Marathahalli,Bangalore","Home Food,North Indian",1,1,78,16,15,4,81,INR,Card,Delivered,,45.0
217,2024-02-16 19:51:40,2024-02-16,11289,349011,"Kadugodi,Bangalore","Chinese,Thai",1,1,230,0,25,12,267,INR,COD,Delivered,,14.0
218,2026-02-05 21:41:53,2026-02-05,471,369448,"Nungambakkam,Chennai","Indian,Bengali",2,4,516,0,0,26,542,INR,UPI,Delivered,4.0,26.0
219,2024-11-07 18:37:52,2024-11-07,88454,119517,"Mayur Vihar,Delhi","Pizzas,Italian",1,1,196,0,15,10,221,INR,Wallet,Delivered,5.0,34.0
220,2025-01-16 16:37:03,2025-01-16,83689,22839,"Lake Town,Kolkata","Mughlai,Chinese",2,2,491,0,49,25,565,INR,Wallet,Delivered,,16.0
221,2026-05-30 13:53:38,2026-05-30,88696,136621,"JP Nagar,Bangalore","Desserts,Bakery",2,2,111,39,35,6,113,INR,Card,Delivered,4.0,35.0
222,2026-01-20 13:49:59,2026-01-20,20166,490158,"Warje,Pune","Maharashtrian,Thalis",4,4,504,198,0,25,331,INR,Wallet,Delivered,5.0,22.0
223,2025-09-12 14:36:07,2025-09-12,64752,67796,"Bhawar Kuan,Indore","Lucknowi,North Indian",1,1,541,94,15,27,489,INR,UPI,Delivered,4.0,11.0
224,2024-07-06 19:53:05,2024-07-06,44871,106200,"Adajan,Surat","North Indian,Chinese",2,2,378,105,0,19,292,INR,Card,Delivered,3.0,30.0
225,2024-07-09 15:57:23,2024-07-09,35770,525401,"Raj Nagar,Noida","Kebabs,North Indian",4,4,700,146,0,35,589,INR,UPI,Delivered,4.0,30.0
226,2024-06-19 12:22:55,2024-06-19,37336,477526,"Swargate,Pune",Desserts,3,3,60,0,25,3,88,INR,UPI,Delivered,4.0,24.0
227,2024-09-01 10:39:52,2024-09-01,73767,56349,"Sadar,Nagpur","Bakery,Street Food",2,3,111,0,25,6,142,INR,Wallet,Cancelled,,
228,2024-09-01 19:48:38,2024-09-01,26519,568190,"Kamothe,Mumbai","Chinese,North Indian",2,4,379,0,0,19,398,INR,Card,Delivered,4.0,32.0
229,2024-10-26 14:55:41,2024-10-26,73992,227561,"Zirakpur,Chandigarh",Pizzas,2,2,343,51,25,17,334,INR,Card,Delivered,3.0,43.0
230,2024-09-20 13:18:39,2024-09-20,35843,540887,Aurangabad,"Fast Food,Italian",3,3,320,0,20,16,356,INR,COD,Delivered,,32.0
231,2026-01-29 12:57:37,2026-01-29,877,361091,Agra,"Biryani,Mughlai",2,4,4646,1689,15,232,3204,INR,Wallet,Delivered,,41.0
232,2026-01-16 20:33:32,2026-01-16,24409,572810,"Zirakpur,Chandigarh","Burgers,Fast Food",3,3,408,0,35,20,463,INR,UPI,Delivered,,24.0
233,2024-06-26 16:37:10,2024-06-26,87808,202654,Kumbakonam,South Indian,2,2,249,54,20,12,227,INR,UPI,Delivered,5.0,22.0
234,2024-08-13 18:50:26,2024-08-13,50990,559786,Agra,Snacks,3,3,170,36,15,8,157,INR,COD,Delivered,,40.0
235,2024-09-09 23:17:53,2024-09-09,70047,141984,Eluru,"Asian,Chinese",2,3,490,136,20,24,398,INR,UPI,Delivered,5.0,24.0
236,2024-02-01 13:03:22,2024-02-01,26546,515774,Gondal,"Fast Food,Pizzas",2,3,137,50,15,7,109,INR,Wallet,Delivered,5.0,37.0
237,2026-05-19 22:36:30,2026-05-19,68500,373352,Tirupur,Indian,2,2,357,0,15,18,390,INR,UPI,Delivered,4.0,28.0
238,2025-06-10 20:15:29,2025-06-10,92288,502122,"Akota,Vadodara","Pizzas,Snacks",4,4,539,0,0,27,566,INR,NetBanking,Delivered,4.0,36.0
239,2024-12-22 13:43:53,2024-12-22,52340,162587,Namakkal,"South Indian,North Indian",3,3,424,43,35,21,437,INR,Card,Delivered,,14.0
240,2025-06-28 20:14:03,2025-06-28,91404,68851,"Ramanathapuram,Coimbatore","Biryani,Arabian",1,1,144,33,0,7,118,INR,Card,Delivered,4.0,28.0
241,2026-03-03 19:24:05,2026-03-03,45171,251644,Nangal,"Beverages,Pizzas",3,4,290,0,35,14,339,INR,Card,Delivered,5.0,15.0
242,2024-07-11 23:37:23,2024-07-11,73507,522552,Aruppukottai,"South Indian,Chinese",2,2,704,0,20,35,759,INR,UPI,Delivered,5.0,36.0
243,2025-04-06 18:28:37,2025-04-06,83161,23890,Faridabad,"Mughlai,Indian",2,2,408,0,35,20,463,INR,NetBanking,Delivered,5.0,32.0
244,2026-06-20 15:39:56,2026-06-20,14639,425659,Palani,"Continental,Chinese",1,1,208,0,20,10,238,INR,UPI,Delivered,,29.0
245,2025-03-30 20:52:12,2025-03-30,14233,217040,"Bandra West,Mumbai","Chinese,Street Food",5,7,1046,0,35,52,1133,INR,Wallet,Delivered,5.0,26.0
246,2026-04-17 19:21:13,2026-04-17,58817,562278,"Miyapur,Hyderabad","Arabian,Biryani",1,1,136,0,35,7,178,INR,Card,Delivered,5.0,25.0
247,2026-05-27 11:16:26,2026-05-27,65918,51753,"Punjabi Bagh,Delhi","North Indian,Snacks",2,2,796,0,15,40,851,INR,Card,Delivered,4.0,26.0
248,2024-01-06 20:40:21,2024-01-06,21150,51525,"Panchkula,Chandigarh","North Indian,Chinese",3,5,668,0,25,33,726,INR,COD,Delivered,,11.0
249,2025-06-14 08:21:44,2025-06-14,83156,376549,"Mulund,Mumbai","Chinese,Biryani",3,3,425,43,20,21,423,INR,UPI,Delivered,,53.0
250,2025-08-28 19:28:36,2025-08-28,71955,114019,Allahabad,"Beverages,Snacks",2,2,235,0,25,12,272,INR,Card,Delivered,4.0,31.0
251,2024-02-11 10:59:19,2024-02-11,28604,168630,Surendranagar-dudhrej,"Continental,South Indian",2,2,336,0,15,17,368,INR,UPI,Delivered,,16.0
252,2024-05-08 03:39:34,2024-05-08,29600,375081,"BRS Nagar,Ludhiana",Ice Cream,2,4,1028,0,0,51,1079,INR,UPI,Delivered,4.0,48.0
253,2025-06-30 18:13:14,2025-06-30,16594,293166,"Manikonda,Hyderabad","Indian,Chinese",3,3,442,118,15,22,361,INR,Wallet,Delivered,,8.0
254,2024-06-07 22:49:26,2024-06-07,58784,519204,Allahabad,Bakery,1,1,650,0,15,32,697,INR,UPI,Delivered,,39.0
255,2024-02-15 13:13:07,2024-02-15,64375,399601,"Ameerpet,Hyderabad","Indian,Chinese",2,2,273,0,0,14,287,INR,NetBanking,Delivered,3.0,42.0
256,2024-01-28 01:36:14,2024-01-28,79933,498292,"HSR,Bangalore","Arabian,Lebanese",4,5,1271,0,35,64,1370,INR,Card,Delivered,,31.0
257,2024-12-29 18:46:03,2024-12-29,19726,425775,"Kukatpally,Hyderabad","Bakery,Desserts",1,1,144,0,49,7,200,INR,UPI,Delivered,,15.0
258,2025-05-30 19:42:54,2025-05-30,35438,359829,"Viman Nagar,Pune","Chinese,North Indian",3,5,848,0,25,42,915,INR,COD,Refunded,,
259,2026-04-06 08:31:01,2026-04-06,98471,370018,"Battarahalli,Bangalore",Biryani,2,3,380,0,35,19,434,INR,COD,Delivered,,21.0
260,2025-06-04 07:15:33,2025-06-04,79226,375782,"South Kolkata,Kolkata","Indian,Chinese",1,2,196,20,35,10,221,INR,UPI,Delivered,4.0,31.0
261,2025-08-31 19:52:52,2025-08-31,51519,219918,Dahod,"Chinese,Indian",3,4,346,0,0,17,363,INR,UPI,Delivered,3.0,26.0
262,2025-12-25 13:32:30,2025-12-25,21473,561485,Mansa,Beverages,2,2,232,41,35,12,238,INR,COD,Delivered,5.0,55.0
263,2025-06-06 19:15:58,2025-06-06,29885,523802,"Rohini,Delhi","South Indian,Chinese",2,2,140,0,0,7,147,INR,COD,Delivered,,27.0
264,2026-03-29 21:43:55,2026-03-29,42827,389305,"Electronic City,Bangalore","Biryani,Tandoor",3,5,1184,0,0,59,1243,INR,UPI,Delivered,4.0,29.0
265,2025-04-02 20:46:18,2025-04-02,25726,105037,"Aliganj,Lucknow",Mughlai,2,3,371,72,20,19,338,INR,UPI,Cancelled,,
266,2024-06-16 14:32:06,2024-06-16,17302,571280,Kolhapur,Bakery,3,3,480,114,0,24,390,INR,Wallet,Delivered,,36.0
267,2026-05-15 22:13:58,2026-05-15,93983,278909,"JP Nagar,Bangalore","North Indian,Chinese",2,2,458,0,15,23,496,INR,UPI,Delivered,4.0,42.0
268,2026-01-21 21:06:39,2026-01-21,47092,361625,"Kadugodi,Bangalore","Beverages,Desserts",1,1,194,0,0,10,204,INR,Card,Delivered,,22.0
269,2024-02-21 19:08:05,2024-02-21,37433,461687,Neyveli,"Pizzas,Beverages",2,2,216,0,0,11,227,INR,UPI,Delivered,3.0,40.0
270,2026-06-14 20:18:11,2026-06-14,94004,30577,"Uttam Nagar,Delhi","North Indian,Snacks",1,1,76,24,35,4,91,INR,UPI,Delivered,5.0,35.0
271,2024-12-12 22:00:33,2024-12-12,64899,448056,"Panchkula,Chandigarh","North Indian,Indian",1,2,264,81,0,13,196,INR,COD,Delivered,3.0,42.0
272,2024-12-26 10:18:00,2024-12-26,79224,300202,"Hathibarkala,Dehradun","Snacks,Fast Food",2,3,812,0,15,41,868,INR,UPI,Delivered,,28.0
273,2025-08-22 20:07:39,2025-08-22,5575,400758,Rampur,Pizzas,4,4,375,86,0,19,308,INR,Card,Delivered,,19.0
274,2024-01-05 23:41:01,2024-01-05,14226,193441,Adityapur,"North Indian,Chinese",1,1,150,0,0,8,158,INR,NetBanking,Delivered,4.0,26.0
275,2025-11-13 13:53:24,2025-11-13,6895,413939,Bhopal,"Chinese,Continental",3,3,349,122,15,17,259,INR,UPI,Delivered,,36.0
276,2026-05-10 18:45:18,2026-05-10,72111,458995,"Ruby Area,Kolkata","Indian,Asian",3,3,491,164,0,25,352,INR,NetBanking,Delivered,4.0,33.0
277,2024-09-29 19:26:09,2024-09-29,36402,132105,Kollam,South Indian,3,3,243,0,20,12,275,INR,UPI,Delivered,5.0,8.0
278,2024-05-29 14:14:38,2024-05-29,15412,35897,"Rajarajeshwari Nagar,Bangalore","Ice Cream,Bakery",5,8,2685,0,15,134,2834,INR,COD,Delivered,3.0,31.0
279,2024-10-14 19:15:42,2024-10-14,5898,328038,"Chattarpur,Delhi",Pizzas,2,2,502,159,0,25,368,INR,Wallet,Delivered,5.0,21.0
280,2025-02-04 14:54:45,2025-02-04,46122,548180,Central-goa,"Fast Food,Snacks",5,5,772,0,25,39,836,INR,UPI,Delivered,,36.0
281,2026-01-15 09:50:57,2026-01-15,77921,551155,"North Mohali,Chandigarh","Fast Food,Snacks",2,2,101,0,15,5,121,INR,UPI,Delivered,2.0,30.0
282,2024-01-12 21:25:12,2024-01-12,14250,480820,Gorakhpur,"North Indian,Chinese",4,4,632,0,0,32,664,INR,Card,Delivered,,46.0
283,2025-04-17 21:33:44,2025-04-17,44142,126281,Kanpur,"North Indian,Barbecue",3,6,1254,0,20,63,1337,INR,Card,Delivered,5.0,24.0
284,2024-06-18 21:55:18,2024-06-18,40758,516218,"Rohini,Delhi","Indian,Snacks",1,2,176,0,35,9,220,INR,Card,Delivered,5.0,23.0
285,2025-01-31 20:28:32,2025-01-31,53512,558056,"Sadar,Nagpur",Biryani,3,3,409,0,0,20,429,INR,Card,Delivered,3.0,29.0
286,2026-04-01 09:50:54,2026-04-01,36055,134529,Ballari,Beverages,1,1,280,0,35,14,329,INR,Wallet,Delivered,,24.0
287,2026-06-06 16:35:50,2026-06-06,3689,504354,Madanapalle,South Indian,1,3,306,0,25,15,346,INR,UPI,Delivered,4.0,25.0
288,2026-05-17 13:25:29,2026-05-17,57125,147963,Tumakuru,"Fast Food,Beverages",1,3,495,0,49,25,569,INR,UPI,Delivered,4.0,33.0
289,2024-12-29 21:52:14,2024-12-29,42202,450740,Khanna,"Indian,Combo",1,1,194,0,25,10,229,INR,COD,Delivered,4.0,26.0
290,2026-02-28 07:30:55,2026-02-28,1220,555732,Silvassa,"Fast Food,Pizzas",3,4,548,0,35,27,610,INR,Card,Delivered,5.0,35.0
291,2025-11-07 09:13:39,2025-11-07,58843,395841,"Jasola,Delhi",South Indian,3,3,544,0,49,27,620,INR,UPI,Delivered,3.0,30.0
292,2024-07-15 14:58:20,2024-07-15,38927,397911,"Vashi,Mumbai",Chinese,2,3,557,125,15,28,475,INR,UPI,Delivered,4.0,41.0
293,2024-06-19 15:25:47,2024-06-19,89468,539722,"Civil Lines,Ludhiana","North Indian,Indian",1,2,180,0,0,9,189,INR,Card,Delivered,4.0,31.0
294,2026-03-29 09:42:50,2026-03-29,9921,249204,"Rajouri Garden,Delhi",Indian,1,1,134,0,15,7,156,INR,COD,Delivered,4.0,41.0
295,2024-10-25 11:44:35,2024-10-25,36411,510464,Hisar,North Indian,2,2,312,0,20,16,348,INR,Wallet,Delivered,,17.0
296,2024-01-07 14:32:07,2024-01-07,5910,386603,"Benz Circle and Auto Nagar,Vijayawada","Biryani,Chinese",2,2,326,0,15,16,357,INR,Card,Delivered,4.0,23.0
297,2026-02-24 12:09:23,2026-02-24,80539,62462,"Tarnaka, Nacharam & Malkajigiri,Hyderabad","Continental,Fast Food",1,1,107,0,0,5,112,INR,UPI,Delivered,,27.0
298,2024-03-29 15:04:29,2024-03-29,24944,452597,Kozhikode,"Arabian,Combo",1,2,296,54,20,15,277,INR,UPI,Delivered,4.0,29.0
299,2024-06-15 18:57:04,2024-06-15,70443,416408,"South Kolkata,Kolkata","Continental,American",3,3,950,0,20,48,1018,INR,Wallet,Delivered,3.0,49.0
300,2026-06-18 13:07:17,2026-06-18,50947,505979,Fatehabad,"Bakery,Indian",1,1,147,0,25,7,179,INR,Wallet,Delivered,5.0,44.0
301,2024-09-29 20:14:51,2024-09-29,25835,577359,"Sangvi,Pune",Chinese,1,1,253,85,20,13,201,INR,UPI,Delivered,3.0,24.0
302,2025-01-04 18:39:54,2025-01-04,38669,573927,"Indirapuram,Delhi","North Indian,Indian",2,3,675,159,20,34,570,INR,UPI,Delivered,5.0,45.0
303,2025-08-09 14:17:20,2025-08-09,46858,73349,"Lingampally & Nalagandla,Hyderabad","Sweets,Desserts",4,4,743,0,15,37,795,INR,Wallet,Delivered,3.0,45.0
304,2024-07-05 14:27:21,2024-07-05,45646,454048,"Wanowrie,Pune",Biryani,2,2,206,0,20,10,236,INR,Wallet,Delivered,4.0,28.0
305,2024-12-06 17:52:05,2024-12-06,98895,108484,"Alwal,Hyderabad","Pizzas,Fast Food",1,1,116,0,35,6,157,INR,UPI,Delivered,5.0,28.0
306,2025-02-14 21:09:38,2025-02-14,21947,458693,Thrissur,"North Indian,Punjabi",2,3,673,0,35,34,742,INR,UPI,Delivered,5.0,48.0
307,2026-03-04 14:42:35,2026-03-04,58247,17173,"Gachibowli,Hyderabad","South Indian,Andhra",2,3,282,109,15,14,202,INR,UPI,Delivered,5.0,33.0
308,2026-02-14 12:04:37,2026-02-14,47217,442294,"Mahalaxmi Malabar Hill,Mumbai",Bakery,3,3,538,0,49,27,614,INR,Card,Delivered,5.0,33.0
309,2024-05-08 12:47:59,2024-05-08,5860,475317,Chidambaram,"Biryani,Indian",2,4,946,0,15,47,1008,INR,UPI,Delivered,4.0,32.0
310,2024-06-15 22:24:24,2024-06-15,1429,208618,"Kammanahalli/Kalyan Nagar,Bangalore","Continental,Italian",2,3,318,0,15,16,349,INR,UPI,Delivered,4.0,26.0
311,2025-11-05 21:18:12,2025-11-05,97917,276843,"Governorpet,Vijayawada",South Indian,6,6,553,186,20,28,415,INR,COD,Delivered,5.0,39.0
312,2025-08-18 19:03:07,2025-08-18,25526,528416,"Ghatlodia,Ahmedabad","Snacks,Street Food",1,1,60,19,25,3,69,INR,UPI,Delivered,,39.0
313,2025-09-23 20:40:14,2025-09-23,41730,558280,Bikaner,"North Indian,Tandoor",3,4,543,0,35,27,605,INR,UPI,Delivered,3.0,25.0
314,2025-12-20 15:19:28,2025-12-20,13692,456639,Alappuzha,"Pizzas,Beverages",2,3,1041,388,20,52,725,INR,UPI,Delivered,3.0,18.0
315,2025-02-22 13:24:41,2025-02-22,7660,84456,Udaipur,North Indian,3,4,587,0,25,29,641,INR,Wallet,Delivered,3.0,13.0
316,2026-05-13 21:45:34,2026-05-13,1020,407292,Tirunelveli,"Bakery,Sweets",1,1,218,0,15,11,244,INR,Wallet,Delivered,4.0,11.0
317,2024-10-22 19:26:11,2024-10-22,44807,102492,"Governorpet,Vijayawada","South Indian,North Indian",3,3,346,108,15,17,270,INR,UPI,Delivered,4.0,20.0
318,2025-11-26 20:24:51,2025-11-26,35350,18455,"CV Raman Nagar,Bangalore","South Indian,Chinese",2,3,553,0,49,28,630,INR,Wallet,Delivered,,45.0
319,2025-09-12 22:58:16,2025-09-12,24919,76050,Udaipur,North Indian,1,1,52,11,49,3,93,INR,UPI,Delivered,,17.0
320,2025-07-12 13:30:22,2025-07-12,70066,335059,"Greater Kailash 2,Delhi","Indian,Chinese",1,2,96,0,15,5,116,INR,UPI,Delivered,5.0,15.0
321,2025-01-03 19:28:34,2025-01-03,66821,418529,"Maninagar,Ahmedabad",Pizzas,2,2,490,0,49,24,563,INR,Wallet,Delivered,5.0,24.0
322,2025-07-24 14:48:36,2025-07-24,43374,546460,Halol,South Indian,2,4,549,0,25,27,601,INR,UPI,Delivered,,28.0
323,2026-04-24 13:39:31,2026-04-24,12156,11395,"Mayur Vihar,Delhi","South Indian,North Indian",1,1,378,0,20,19,417,INR,Card,Delivered,5.0,36.0
324,2024-08-11 14:55:32,2024-08-11,99285,486672,Navsari,"North Indian,Chinese",2,3,573,0,20,29,622,INR,Card,Delivered,,27.0
325,2024-06-04 16:06:20,2024-06-04,80021,477901,"Uttam Nagar,Delhi","North Indian,Punjabi",6,8,1575,0,0,79,1654,INR,UPI,Delivered,5.0,21.0
326,2026-03-24 12:13:55,2026-03-24,35638,220972,Kumbakonam,"Desserts,North Indian",2,5,591,114,25,30,532,INR,Card,Delivered,5.0,38.0
327,2026-01-03 11:19:34,2026-01-03,99956,5882,"Central Bangalore,Bangalore",Bengali,1,1,639,116,35,32,590,INR,UPI,Delivered,4.0,42.0
328,2024-02-02 12:25:27,2024-02-02,76838,558598,"Indirapuram,Delhi",Pizzas,4,6,401,0,0,20,421,INR,UPI,Delivered,,26.0
329,2025-09-05 13:44:39,2025-09-05,98741,484179,"Chandkheda,Ahmedabad",Indian,3,3,820,0,0,41,861,INR,Wallet,Delivered,,29.0
330,2025-12-25 09:31:50,2025-12-25,65984,102166,Udaipur,North Indian,3,3,492,0,25,25,542,INR,UPI,Delivered,5.0,49.0
331,2025-01-11 10:06:49,2025-01-11,52379,109451,"Baner,Pune","Chinese,Tibetan",4,4,547,0,35,27,609,INR,Wallet,Refunded,,
332,2026-04-16 18:41:19,2026-04-16,68839,136594,"Rohini,Delhi","Home Food,North Indian",2,2,171,37,49,9,192,INR,UPI,Delivered,,33.0
333,2025-06-11 14:24:22,2025-06-11,80988,455954,Adityapur,"Indian,Chinese",1,1,250,40,15,12,237,INR,Card,Delivered,,30.0
334,2024-01-28 21:54:24,2024-01-28,96850,272267,"Electronic City,Bangalore","Healthy Food,Pizzas",2,2,306,0,0,15,321,INR,NetBanking,Delivered,,25.0
335,2025-09-06 13:02:13,2025-09-06,2772,42565,"Alipore,Kolkata","Desserts,Bakery",2,3,175,58,49,9,175,INR,Card,Delivered,5.0,36.0
336,2025-08-23 16:09:26,2025-08-23,31221,71403,"Raj Nagar,Noida",North Indian,3,3,549,170,0,27,406,INR,NetBanking,Delivered,,34.0
337,2026-01-24 19:47:03,2026-01-24,27135,357851,Aligarh,Bakery,2,2,245,0,0,12,257,INR,Wallet,Delivered,,21.0
338,2025-06-09 22:04:48,2025-06-09,77486,375233,"Chukkuwala,Dehradun","Pizzas,Pastas",2,2,383,71,20,19,351,INR,Card,Delivered,,25.0
339,2026-04-25 13:13:48,2026-04-25,47428,538395,Ratlam,Beverages,3,3,240,0,20,12,272,INR,COD,Delivered,,43.0
340,2025-12-22 19:39:06,2025-12-22,56582,49041,"Bandra West,Mumbai","Desserts,Beverages",1,1,187,73,15,9,138,INR,Wallet,Cancelled,,
341,2025-12-10 20:54:00,2025-12-10,62405,217806,"JP Nagar,Bangalore",South Indian,5,5,430,0,49,22,501,INR,Wallet,Cancelled,,
